"ik","stem","category","exponent","index","v_form","v_base","v_suffix","v_freq","nv_form","nv_base","nv_suffix","nv_freq","dupl","ikfreq","stemfreq","odds","log_odds","form_freq","log_form_freq","log_ikfreq","log_stemfreq","outlier_form","outlier_stem","diff_freq","log_diff_freq","n_q_types","cluster","C1","C2","homorganic","C1son","C2son","sonority","syl_count","compound","free.stem","intransitive","gloss_stem","phon_stem","cvc_weight_nak_nof","cvc_weight_anak_nof","c.sonority","c.log_ikfreq","c.log_stemfreq","cvc_freq","cc_freq","transitive","cvc_weight_nak","pred","stem_nv_freq","stem_v_freq","stem_odds","log_stem_odds"
"lúdbőrzik","lúdbőr","Q","[tOk]","lúdbőr [tOk]","lúdbőröztök","lúdbőröz","tOk",0,"lúdbőrzötök","lúdbőrz","OtOk",0,FALSE,11,86,1,0,0,0,2.39789527279837,4.45434729625351,FALSE,FALSE,75,4.31748811353631,4,"rz","r","z","TRUE",2,5,3,"2","1","1",1,"get goosebumps","lu:dbøːrzik",0.983280419729125,0.861351246920018,-4.53846153846154,3.65063267941438,3.77261144827329,0,0,"FALSE",0.983280419729125,0.987129211827637,2,7,2.66666666666667,0.980829253011726
"lúdbőrzik","lúdbőr","Q","[ni]","lúdbőr [ni]","lúdbőrözni","lúdbőröz","ni",4,"lúdbőrzeni","lúdbőrz","Ani",0,FALSE,11,86,5,1.6094379124341,4,1.6094379124341,2.39789527279837,4.45434729625351,FALSE,FALSE,75,4.31748811353631,4,"rz","r","z","TRUE",2,5,3,"2","1","1",1,"get goosebumps","lu:dbøːrzik",0.983280419729125,0.861351246920018,-4.53846153846154,3.65063267941438,3.77261144827329,4,0,"FALSE",0.983280419729125,0.888592560683747,2,7,2.66666666666667,0.980829253011726
"lúdbőrzik","lúdbőr","Q","[nAk]","lúdbőr [nAk]","lúdbőröznek","lúdbőröz","nAk",2,"lúdbőrzenek","lúdbőrz","AnAk",2,FALSE,11,86,1,0,4,1.6094379124341,2.39789527279837,4.45434729625351,FALSE,FALSE,75,4.31748811353631,4,"rz","r","z","TRUE",2,5,3,"2","1","1",1,"get goosebumps","lu:dbøːrzik",0.983280419729125,0.861351246920018,-4.53846153846154,3.65063267941438,3.77261144827329,2,2,"FALSE",0.983280419729125,0.659384101012869,2,7,2.66666666666667,0.980829253011726
"lúdbőrzik","lúdbőr","Q","[nA]","lúdbőr [nA]","lúdbőrözne","lúdbőröz","nA",1,"lúdbőrzene","lúdbőrz","AnA",0,FALSE,11,86,2,0.693147180559945,1,0.693147180559945,2.39789527279837,4.45434729625351,FALSE,FALSE,75,4.31748811353631,4,"rz","r","z","TRUE",2,5,3,"2","1","1",1,"get goosebumps","lu:dbøːrzik",0.983280419729125,0.861351246920018,-4.53846153846154,3.65063267941438,3.77261144827329,1,0,"FALSE",0.983280419729125,0.865376119222872,2,7,2.66666666666667,0.980829253011726
"omlik","om","Q","[nA]","om [nA]","omolna","omol","nA",12,"omlana","oml","AnA",54,FALSE,803,2982,0.236363636363636,-1.44238382777093,66,4.20469261939097,6.68835471394676,8.00034949532468,FALSE,FALSE,2179,7.68662133494462,8,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"collapse","omlik",0.9101222443484,0.957090633812996,-0.538461538461539,-0.639826761734014,0.226609249202117,12,54,"FALSE",0.9101222443484,0.120021388695196,654,59,0.0916030534351145,-2.39029067341315
"omlik","om","Q","[nAk]","om [nAk]","omolnak","omol","nAk",23,"omlanak","oml","AnAk",256,FALSE,803,2982,0.0933852140077821,-2.37102225454727,279,5.63478960316925,6.68835471394676,8.00034949532468,FALSE,FALSE,2179,7.68662133494462,8,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"collapse","omlik",0.9101222443484,0.957090633812996,-0.538461538461539,-0.639826761734014,0.226609249202117,23,256,"FALSE",0.9101222443484,0.0394543851408852,654,59,0.0916030534351145,-2.39029067341315
"omlik","om","Q","[tOk]","om [tOk]","omoltok","omol","tOk",0,"omlotok","oml","OtOk",0,FALSE,803,2982,1,0,0,0,6.68835471394676,8.00034949532468,FALSE,FALSE,2179,7.68662133494462,8,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"collapse","omlik",0.9101222443484,0.957090633812996,-0.538461538461539,-0.639826761734014,0.226609249202117,0,0,"FALSE",0.9101222443484,0.619383810117252,654,59,0.0916030534351145,-2.39029067341315
"omlik","om","Q","[tAk]","om [tAk]","omoltak","omol","tAk",11,"omlottak","oml","OttAk",232,FALSE,803,2982,0.0515021459227468,-2.9661318037777,243,5.4971682252932,6.68835471394676,8.00034949532468,FALSE,FALSE,2179,7.68662133494462,8,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"collapse","omlik",0.9101222443484,0.957090633812996,-0.538461538461539,-0.639826761734014,0.226609249202117,11,232,"FALSE",0.9101222443484,0.090510286438978,654,59,0.0916030534351145,-2.39029067341315
"omlik","om","Q","[ni]","om [ni]","omolni","omol","ni",13,"omlani","oml","Ani",112,FALSE,803,2982,0.123893805309735,-2.08833048909708,125,4.83628190695148,6.68835471394676,8.00034949532468,FALSE,FALSE,2179,7.68662133494462,8,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"collapse","omlik",0.9101222443484,0.957090633812996,-0.538461538461539,-0.639826761734014,0.226609249202117,13,112,"FALSE",0.9101222443484,0.144740514167649,654,59,0.0916030534351145,-2.39029067341315
"ömlik","öm","Q","[tOk]","öm [tOk]","ömöltök","ömöl","tOk",0,"ömlötök","öml","OtOk",3,FALSE,1693,4395,0.25,-1.38629436111989,3,1.38629436111989,7.43425738213314,8.38822281011928,FALSE,FALSE,2702,7.90174751852014,9,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"pour","ømlik",0.735477294545293,0.948445979574326,-0.538461538461539,-1.38572942992039,-0.161264065592484,0,3,"FALSE",0.735477294545293,0.224760520844773,610,11,0.0196399345335516,-3.93019030938359
"ömlik","öm","Q","[nAk]","öm [nAk]","ömölnek","ömöl","nAk",3,"ömlenek","öml","AnAk",253,FALSE,1693,4395,0.015748031496063,-4.15103990589865,256,5.54907608489522,7.43425738213314,8.38822281011928,FALSE,FALSE,2702,7.90174751852014,9,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"pour","ømlik",0.735477294545293,0.948445979574326,-0.538461538461539,-1.38572942992039,-0.161264065592484,3,253,"FALSE",0.735477294545293,0.00726477677586474,610,11,0.0196399345335516,-3.93019030938359
"ömlik","öm","Q","[ni]","öm [ni]","ömölni","ömöl","ni",4,"ömleni","öml","Ani",175,FALSE,1693,4395,0.0284090909090909,-3.56104608260405,179,5.19295685089021,7.43425738213314,8.38822281011928,FALSE,FALSE,2702,7.90174751852014,9,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"pour","ømlik",0.735477294545293,0.948445979574326,-0.538461538461539,-1.38572942992039,-0.161264065592484,4,175,"FALSE",0.735477294545293,0.029268658665463,610,11,0.0196399345335516,-3.93019030938359
"ömlik","öm","Q","[nA]","öm [nA]","ömölne","ömöl","nA",1,"ömlene","öml","AnA",42,FALSE,1693,4395,0.0465116279069767,-3.06805293513362,43,3.78418963391826,7.43425738213314,8.38822281011928,FALSE,FALSE,2702,7.90174751852014,9,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"pour","ømlik",0.735477294545293,0.948445979574326,-0.538461538461539,-1.38572942992039,-0.161264065592484,1,42,"FALSE",0.735477294545293,0.0237230819706536,610,11,0.0196399345335516,-3.93019030938359
"ömlik","öm","Q","[tAk]","öm [tAk]","ömöltek","ömöl","tAk",3,"ömlöttek","öml","OttAk",137,FALSE,1693,4395,0.0289855072463768,-3.54095932403731,140,4.94875989037817,7.43425738213314,8.38822281011928,FALSE,FALSE,2702,7.90174751852014,9,"ml","m","l","FALSE",4,3,-1,"1","0","0",1,"pour","ømlik",0.735477294545293,0.948445979574326,-0.538461538461539,-1.38572942992039,-0.161264065592484,3,137,"FALSE",0.735477294545293,0.0174212405092597,610,11,0.0196399345335516,-3.93019030938359
"oszlik","osz","Q","[ni]","osz [ni]","oszolni","oszol","ni",11,"oszlani","oszl","Ani",104,FALSE,3818,6862,0.114285714285714,-2.16905370036952,115,4.75359019110636,8.24748200428569,8.8337542234184,FALSE,FALSE,3044,8.02092771898158,9,"szl","sz","l","TRUE",6,3,-3,"1","0","0",1,"decompose","oslik",0.683298993176303,0.965266979539809,1.46153846153846,-2.19895405207294,-0.606795478891602,11,104,"FALSE",0.683298993176303,0.0420198090485654,1600,27,0.0174890693316677,-4.04617920282151
"oszlik","osz","Q","[tOk]","osz [tOk]","oszoltok","oszol","tOk",1,"oszlotok","oszl","OtOk",0,FALSE,3818,6862,2,0.693147180559945,1,0.693147180559945,8.24748200428569,8.8337542234184,FALSE,FALSE,3044,8.02092771898158,9,"szl","sz","l","TRUE",6,3,-3,"1","0","0",1,"decompose","oslik",0.683298993176303,0.965266979539809,1.46153846153846,-2.19895405207294,-0.606795478891602,1,0,"FALSE",0.683298993176303,0.296652433498096,1600,27,0.0174890693316677,-4.04617920282151
"oszlik","osz","Q","[tAk]","osz [tAk]","oszoltak","oszol","tAk",7,"oszlottak","oszl","OttAk",304,FALSE,3818,6862,0.0262295081967213,-3.64087023492758,311,5.74300318780948,8.24748200428569,8.8337542234184,FALSE,FALSE,3044,8.02092771898158,9,"szl","sz","l","TRUE",6,3,-3,"1","0","0",1,"decompose","oslik",0.683298993176303,0.965266979539809,1.46153846153846,-2.19895405207294,-0.606795478891602,7,304,"FALSE",0.683298993176303,0.0251446537645311,1600,27,0.0174890693316677,-4.04617920282151
"oszlik","osz","Q","[nAk]","osz [nAk]","oszolnak","oszol","nAk",7,"oszlanak","oszl","AnAk",1132,FALSE,3818,6862,0.00706090026478376,-4.95318271934817,1139,7.03878354138854,8.24748200428569,8.8337542234184,FALSE,FALSE,3044,8.02092771898158,9,"szl","sz","l","TRUE",6,3,-3,"1","0","0",1,"decompose","oslik",0.683298993176303,0.965266979539809,1.46153846153846,-2.19895405207294,-0.606795478891602,7,1132,"FALSE",0.683298993176303,0.0105337643689104,1600,27,0.0174890693316677,-4.04617920282151
"oszlik","osz","Q","[nA]","osz [nA]","oszolna","oszol","nA",1,"oszlana","oszl","AnA",60,FALSE,3818,6862,0.0327868852459016,-3.41772668361337,61,4.12713438504509,8.24748200428569,8.8337542234184,FALSE,FALSE,3044,8.02092771898158,9,"szl","sz","l","TRUE",6,3,-3,"1","0","0",1,"decompose","oslik",0.683298993176303,0.965266979539809,1.46153846153846,-2.19895405207294,-0.606795478891602,1,60,"FALSE",0.683298993176303,0.034143229242399,1600,27,0.0174890693316677,-4.04617920282151
"ötlik","öt","Q","[tAk]","öt [tAk]","ötöltek","ötöl","tAk",1,"ötlöttek","ötl","OttAk",50,FALSE,460,1440,0.0392156862745098,-3.23867845216438,51,3.95124371858143,6.13122648948314,7.27239839257005,FALSE,FALSE,980,6.88755257166462,7,"tl","t","l","TRUE",8,3,-5,"1","0","0",0,"occur","øtlik",0.719517362735403,0.963333936918466,3.46153846153846,-0.0826985372703941,0.954560351956747,1,50,"TRUE",0.719517362735403,0.0528384457845338,118,5,0.0504201680672269,-2.98736402388347
"ötlik","öt","Q","[ni]","öt [ni]","ötölni","ötöl","ni",2,"ötleni","ötl","Ani",5,FALSE,460,1440,0.5,-0.693147180559945,7,2.07944154167984,6.13122648948314,7.27239839257005,FALSE,FALSE,980,6.88755257166462,7,"tl","t","l","TRUE",8,3,-5,"1","0","0",0,"occur","øtlik",0.719517362735403,0.963333936918466,3.46153846153846,-0.0826985372703941,0.954560351956747,2,5,"TRUE",0.719517362735403,0.0866475768498476,118,5,0.0504201680672269,-2.98736402388347
"ötlik","öt","Q","[nAk]","öt [nAk]","ötölnek","ötöl","nAk",2,"ötlenek","ötl","AnAk",55,FALSE,460,1440,0.0535714285714286,-2.92673940206704,57,4.06044301054642,6.13122648948314,7.27239839257005,FALSE,FALSE,980,6.88755257166462,7,"tl","t","l","TRUE",8,3,-5,"1","0","0",0,"occur","øtlik",0.719517362735403,0.963333936918466,3.46153846153846,-0.0826985372703941,0.954560351956747,2,55,"TRUE",0.719517362735403,0.0225069572644967,118,5,0.0504201680672269,-2.98736402388347
"ötlik","öt","Q","[tOk]","öt [tOk]","ötöltök","ötöl","tOk",0,"ötlötök","ötl","OtOk",0,FALSE,460,1440,1,0,0,0,6.13122648948314,7.27239839257005,FALSE,FALSE,980,6.88755257166462,7,"tl","t","l","TRUE",8,3,-5,"1","0","0",0,"occur","øtlik",0.719517362735403,0.963333936918466,3.46153846153846,-0.0826985372703941,0.954560351956747,0,0,"TRUE",0.719517362735403,0.477046946439138,118,5,0.0504201680672269,-2.98736402388347
"ötlik","öt","Q","[nA]","öt [nA]","ötölne","ötöl","nA",0,"ötlene","ötl","AnA",8,FALSE,460,1440,0.111111111111111,-2.19722457733622,8,2.19722457733622,6.13122648948314,7.27239839257005,FALSE,FALSE,980,6.88755257166462,7,"tl","t","l","TRUE",8,3,-5,"1","0","0",0,"occur","øtlik",0.719517362735403,0.963333936918466,3.46153846153846,-0.0826985372703941,0.954560351956747,0,8,"TRUE",0.719517362735403,0.0710257809987864,118,5,0.0504201680672269,-2.98736402388347
"özönlik","özön","Q","[tAk]","özön [tAk]","özönöltek","özönöl","tAk",3,"özönlöttek","özönl","OttAk",320,FALSE,229,1568,0.0124610591900312,-4.38514676201012,323,5.78074351579233,5.43372200355424,7.35755620091035,FALSE,FALSE,1339,7.19967834569117,6,"nl","n","l","TRUE",4,3,-1,"2","0","1",1,"surge","øzønlik",0.00445965876112733,0.735747799367972,-0.538461538461539,0.614805948658506,0.869402543616447,3,320,"FALSE",0.00445965876112733,0.0121388583489517,716,7,0.0111576011157601,-4.49563429891978
"özönlik","özön","Q","[nAk]","özön [nAk]","özönölnek","özönöl","nAk",4,"özönlenek","özönl","AnAk",304,FALSE,229,1568,0.0163934426229508,-4.11087386417331,308,5.73334127689775,5.43372200355424,7.35755620091035,FALSE,FALSE,1339,7.19967834569117,6,"nl","n","l","TRUE",4,3,-1,"2","0","1",1,"surge","øzønlik",0.00445965876112733,0.735747799367972,-0.538461538461539,0.614805948658506,0.869402543616447,4,304,"FALSE",0.00445965876112733,0.00504617150476299,716,7,0.0111576011157601,-4.49563429891978
"özönlik","özön","Q","[tOk]","özön [tOk]","özönöltök","özönöl","tOk",0,"özönlötök","özönl","OtOk",0,FALSE,229,1568,1,0,0,0,5.43372200355424,7.35755620091035,FALSE,FALSE,1339,7.19967834569117,6,"nl","n","l","TRUE",4,3,-1,"2","0","1",1,"surge","øzønlik",0.00445965876112733,0.735747799367972,-0.538461538461539,0.614805948658506,0.869402543616447,0,0,"FALSE",0.00445965876112733,0.167315079786857,716,7,0.0111576011157601,-4.49563429891978
"özönlik","özön","Q","[ni]","özön [ni]","özönölni","özönöl","ni",0,"özönleni","özönl","Ani",87,FALSE,229,1568,0.0113636363636364,-4.47733681447821,87,4.47733681447821,5.43372200355424,7.35755620091035,FALSE,FALSE,1339,7.19967834569117,6,"nl","n","l","TRUE",4,3,-1,"2","0","1",1,"surge","øzønlik",0.00445965876112733,0.735747799367972,-0.538461538461539,0.614805948658506,0.869402543616447,0,87,"FALSE",0.00445965876112733,0.0204687951899794,716,7,0.0111576011157601,-4.49563429891978
"özönlik","özön","Q","[nA]","özön [nA]","özönölne","özönöl","nA",0,"özönlene","özönl","AnA",5,FALSE,229,1568,0.166666666666667,-1.79175946922805,5,1.79175946922805,5.43372200355424,7.35755620091035,FALSE,FALSE,1339,7.19967834569117,6,"nl","n","l","TRUE",4,3,-1,"2","0","1",1,"surge","øzønlik",0.00445965876112733,0.735747799367972,-0.538461538461539,0.614805948658506,0.869402543616447,0,5,"FALSE",0.00445965876112733,0.0165620948659377,716,7,0.0111576011157601,-4.49563429891978
"párzik","pár","Q","[tOk]","pár [tOk]","pároztok","pároz","tOk",0,"párzotok","párz","OtOk",0,FALSE,101,118671,1,0,0,0,4.61512051684126,11.6841102373533,FALSE,FALSE,118570,11.6832587824521,5,"rz","r","z","TRUE",2,5,3,"1","0","1",1,"mate","paːrzik",0.921109690369089,0.942819955701236,-4.53846153846154,1.43340743537149,-3.4571514928265,0,0,"FALSE",0.921109690369089,0.682973783426021,132,15,0.120300751879699,-2.11776040598197
"párzik","pár","Q","[tAk]","pár [tAk]","pároztak","pároz","tAk",1,"párzottak","párz","OttAk",2,FALSE,101,118671,0.666666666666667,-0.405465108108164,3,1.38629436111989,4.61512051684126,11.6841102373533,FALSE,FALSE,118570,11.6832587824521,5,"rz","r","z","TRUE",2,5,3,"1","0","1",1,"mate","paːrzik",0.921109690369089,0.942819955701236,-4.53846153846154,1.43340743537149,-3.4571514928265,1,2,"FALSE",0.921109690369089,0.116409269181111,132,15,0.120300751879699,-2.11776040598197
"párzik","pár","Q","[nA]","pár [nA]","pározna","pároz","nA",0,"párzana","párz","AnA",0,FALSE,101,118671,1,0,0,0,4.61512051684126,11.6841102373533,FALSE,FALSE,118570,11.6832587824521,5,"rz","r","z","TRUE",2,5,3,"1","0","1",1,"mate","paːrzik",0.921109690369089,0.942819955701236,-4.53846153846154,1.43340743537149,-3.4571514928265,0,0,"FALSE",0.921109690369089,0.152944737852519,132,15,0.120300751879699,-2.11776040598197
"párzik","pár","Q","[nAk]","pár [nAk]","pároznak","pároz","nAk",0,"párzanak","párz","AnAk",88,FALSE,101,118671,0.0112359550561798,-4.48863636973214,88,4.48863636973214,4.61512051684126,11.6841102373533,FALSE,FALSE,118570,11.6832587824521,5,"rz","r","z","TRUE",2,5,3,"1","0","1",1,"mate","paːrzik",0.921109690369089,0.942819955701236,-4.53846153846154,1.43340743537149,-3.4571514928265,0,88,"FALSE",0.921109690369089,0.0515724440377714,132,15,0.120300751879699,-2.11776040598197
"párzik","pár","Q","[ni]","pár [ni]","pározni","pároz","ni",14,"párzani","párz","Ani",42,FALSE,101,118671,0.348837209302326,-1.05314991459135,56,4.04305126783455,4.61512051684126,11.6841102373533,FALSE,FALSE,118570,11.6832587824521,5,"rz","r","z","TRUE",2,5,3,"1","0","1",1,"mate","paːrzik",0.921109690369089,0.942819955701236,-4.53846153846154,1.43340743537149,-3.4571514928265,14,42,"FALSE",0.921109690369089,0.183034236478533,132,15,0.120300751879699,-2.11776040598197
"patakzik","patak","Q","[tAk]","patak [tAk]","patakoztak","patakoz","tAk",0,"patakzottak","patakz","OttAk",35,FALSE,57,16575,0.0277777777777778,-3.58351893845611,35,3.58351893845611,4.04305126783455,9.71565081505406,FALSE,FALSE,16518,9.71220597437066,4,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"efflux","pɒtɒkzik",0.974095062679287,0.984267374018367,1.46153846153846,2.0054766843782,-1.48869207052726,0,35,"FALSE",0.974095062679287,0.0295569198513217,62,1,0.0317460317460317,-3.44998754583159
"patakzik","patak","Q","[ni]","patak [ni]","patakozni","patakoz","ni",0,"patakzani","patakz","Ani",12,FALSE,57,16575,0.0769230769230769,-2.56494935746154,12,2.56494935746154,4.04305126783455,9.71565081505406,FALSE,FALSE,16518,9.71220597437066,4,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"efflux","pɒtɒkzik",0.974095062679287,0.984267374018367,1.46153846153846,2.0054766843782,-1.48869207052726,0,12,"FALSE",0.974095062679287,0.0492436681827952,62,1,0.0317460317460317,-3.44998754583159
"patakzik","patak","Q","[tOk]","patak [tOk]","patakoztok","patakoz","tOk",0,"patakzotok","patakz","OtOk",0,FALSE,57,16575,1,0,0,0,4.04305126783455,9.71565081505406,FALSE,FALSE,16518,9.71220597437066,4,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"efflux","pɒtɒkzik",0.974095062679287,0.984267374018367,1.46153846153846,2.0054766843782,-1.48869207052726,0,0,"FALSE",0.974095062679287,0.332459715963153,62,1,0.0317460317460317,-3.44998754583159
"patakzik","patak","Q","[nA]","patak [nA]","patakozna","patakoz","nA",0,"patakzana","patakz","AnA",0,FALSE,57,16575,1,0,0,0,4.04305126783455,9.71565081505406,FALSE,FALSE,16518,9.71220597437066,4,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"efflux","pɒtɒkzik",0.974095062679287,0.984267374018367,1.46153846153846,2.0054766843782,-1.48869207052726,0,0,"FALSE",0.974095062679287,0.0400696202011824,62,1,0.0317460317460317,-3.44998754583159
"patakzik","patak","Q","[nAk]","patak [nAk]","patakoznak","patakoz","nAk",1,"patakzanak","patakz","AnAk",15,FALSE,57,16575,0.125,-2.07944154167984,16,2.83321334405622,4.04305126783455,9.71565081505406,FALSE,FALSE,16518,9.71220597437066,4,"kz","k","z","FALSE",8,5,-3,"2","0","1",1,"efflux","pɒtɒkzik",0.974095062679287,0.984267374018367,1.46153846153846,2.0054766843782,-1.48869207052726,1,15,"FALSE",0.974095062679287,0.0124148307708324,62,1,0.0317460317460317,-3.44998754583159
"rajzik","raj","Q","[nAk]","raj [nAk]","rajoznak","rajoz","nAk",5,"rajzanak","rajz","AnAk",160,FALSE,91,29826,0.0372670807453416,-3.28964489575641,165,5.11198778835654,4.51085950651685,10.3031357753227,FALSE,FALSE,29735,10.3000800821407,7,"jz","j","z","TRUE",1,5,4,"1","0","1",1,"swarm","rɒjzik",0.370242189026033,0.957781816182321,-5.53846153846154,1.5376684456959,-2.0761770307959,5,160,"FALSE",0.370242189026033,0.0203406060611012,183,6,0.0380434782608696,-3.26902560855367
"rajzik","raj","Q","[ni]","raj [ni]","rajozni","rajoz","ni",1,"rajzani","rajz","Ani",19,FALSE,91,29826,0.1,-2.30258509299405,20,3.04452243772342,4.51085950651685,10.3031357753227,FALSE,FALSE,29735,10.3000800821407,7,"jz","j","z","TRUE",1,5,4,"1","0","1",1,"swarm","rɒjzik",0.370242189026033,0.957781816182321,-5.53846153846154,1.5376684456959,-2.0761770307959,1,19,"FALSE",0.370242189026033,0.0788052516658345,183,6,0.0380434782608696,-3.26902560855367
"rajzik","raj","Q","[nA]","raj [nA]","rajozna","rajoz","nA",0,"rajzana","rajz","AnA",1,FALSE,91,29826,0.5,-0.693147180559945,1,0.693147180559945,4.51085950651685,10.3031357753227,FALSE,FALSE,29735,10.3000800821407,7,"jz","j","z","TRUE",1,5,4,"1","0","1",1,"swarm","rɒjzik",0.370242189026033,0.957781816182321,-5.53846153846154,1.5376684456959,-2.0761770307959,0,1,"FALSE",0.370242189026033,0.0644975135956099,183,6,0.0380434782608696,-3.26902560855367
"rajzik","raj","Q","[tAk]","raj [tAk]","rajoztak","rajoz","tAk",0,"rajzottak","rajz","OttAk",1,FALSE,91,29826,0.5,-0.693147180559945,1,0.693147180559945,4.51085950651685,10.3031357753227,FALSE,FALSE,29735,10.3000800821407,7,"jz","j","z","TRUE",1,5,4,"1","0","1",1,"swarm","rɒjzik",0.370242189026033,0.957781816182321,-5.53846153846154,1.5376684456959,-2.0761770307959,0,1,"FALSE",0.370242189026033,0.047895662727921,183,6,0.0380434782608696,-3.26902560855367
"rajzik","raj","Q","[tOk]","raj [tOk]","rajoztok","rajoz","tOk",0,"rajzotok","rajz","OtOk",2,FALSE,91,29826,0.333333333333333,-1.09861228866811,2,1.09861228866811,4.51085950651685,10.3031357753227,FALSE,FALSE,29735,10.3000800821407,7,"jz","j","z","TRUE",1,5,4,"1","0","1",1,"swarm","rɒjzik",0.370242189026033,0.957781816182321,-5.53846153846154,1.5376684456959,-2.0761770307959,0,2,"FALSE",0.370242189026033,0.451330627125474,183,6,0.0380434782608696,-3.26902560855367
"romlik","rom","Q","[nA]","rom [nA]","romolna","romol","nA",5,"romlana","roml","AnA",189,FALSE,5257,18715,0.0315789473684211,-3.45526460293243,194,5.27299955856375,8.56731580081945,9.83708062033853,FALSE,FALSE,13458,9.50732900374826,8,"ml","m","l","FALSE",4,3,-1,"1","0","1",1,"degrade","romlik",0.791394864405411,0.770690562927724,-0.538461538461539,-2.5187878486067,-1.61012187581173,5,189,"FALSE",0.791394864405411,0.0101914273341113,2480,19,0.00806126561870214,-4.82068471013781
"romlik","rom","Q","[nAk]","rom [nAk]","romolnak","romol","nAk",3,"romlanak","roml","AnAk",684,FALSE,5257,18715,0.00583941605839416,-5.14312447714233,687,6.53378883793334,8.56731580081945,9.83708062033853,FALSE,FALSE,13458,9.50732900374826,8,"ml","m","l","FALSE",4,3,-1,"1","0","1",1,"degrade","romlik",0.791394864405411,0.770690562927724,-0.538461538461539,-2.5187878486067,-1.61012187581173,3,684,"FALSE",0.791394864405411,0.0030912204447235,2480,19,0.00806126561870214,-4.82068471013781
"romlik","rom","Q","[ni]","rom [ni]","romolni","romol","ni",9,"romlani","roml","Ani",628,FALSE,5257,18715,0.0158982511923688,-4.1415461637064,637,6.45833828334479,8.56731580081945,9.83708062033853,FALSE,FALSE,13458,9.50732900374826,8,"ml","m","l","FALSE",4,3,-1,"1","0","1",1,"degrade","romlik",0.791394864405411,0.770690562927724,-0.538461538461539,-2.5187878486067,-1.61012187581173,9,628,"FALSE",0.791394864405411,0.0126146774058548,2480,19,0.00806126561870214,-4.82068471013781
"romlik","rom","Q","[tOk]","rom [tOk]","romoltok","romol","tOk",0,"romlotok","roml","OtOk",0,FALSE,5257,18715,1,0,0,0,8.56731580081945,9.83708062033853,FALSE,FALSE,13458,9.50732900374826,8,"ml","m","l","FALSE",4,3,-1,"1","0","1",1,"degrade","romlik",0.791394864405411,0.770690562927724,-0.538461538461539,-2.5187878486067,-1.61012187581173,0,0,"FALSE",0.791394864405411,0.109407904113202,2480,19,0.00806126561870214,-4.82068471013781
"romlik","rom","Q","[tAk]","rom [tAk]","romoltak","romol","tAk",2,"romlottak","roml","OttAk",979,FALSE,5257,18715,0.00306122448979592,-5.78894028299651,981,6.88959130835447,8.56731580081945,9.83708062033853,FALSE,FALSE,13458,9.50732900374826,8,"ml","m","l","FALSE",4,3,-1,"1","0","1",1,"degrade","romlik",0.791394864405411,0.770690562927724,-0.538461538461539,-2.5187878486067,-1.61012187581173,2,979,"FALSE",0.791394864405411,0.00745670356856602,2480,19,0.00806126561870214,-4.82068471013781
"sereglik","sereg","Q","[tAk]","sereg [tAk]","seregeltek","seregel","tAk",4,"sereglettek","seregl","OttAk",174,FALSE,80,674,0.0285714285714286,-3.55534806148941,178,5.18738580584075,4.38202663467388,6.51323011091231,FALSE,FALSE,594,6.38687931936265,6,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"rally","ʃɛrɛglik",0.0648764026759182,0.500732613488593,2.46153846153846,1.66650131753887,1.71372863361449,4,174,"FALSE",0.0648764026759182,0.0419159966954174,294,12,0.0440677966101695,-3.12202599887828
"sereglik","sereg","Q","[ni]","sereg [ni]","seregelni","seregel","ni",0,"seregleni","seregl","Ani",13,FALSE,80,674,0.0714285714285714,-2.63905732961526,13,2.63905732961526,4.38202663467388,6.51323011091231,FALSE,FALSE,594,6.38687931936265,6,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"rally","ʃɛrɛglik",0.0648764026759182,0.500732613488593,2.46153846153846,1.66650131753887,1.71372863361449,0,13,"FALSE",0.0648764026759182,0.0692472602369014,294,12,0.0440677966101695,-3.12202599887828
"sereglik","sereg","Q","[nA]","sereg [nA]","seregelne","seregel","nA",0,"sereglene","seregl","AnA",0,FALSE,80,674,1,0,0,0,4.38202663467388,6.51323011091231,FALSE,FALSE,594,6.38687931936265,6,"gl","g","l","FALSE",7,3,-4,"2","0","1",1,"rally","ʃɛrɛglik",0.0648764026759182,0.500732613488593,2.46153846153846,1.66650131753887,1.71372863361449,0,0,"FALSE",0.0648764026759182,0.056568291277865,294,12,0.0440677966101695,-3.12202599887828
